a,b,c
0.423244,-0.266967,21.028113
-0.204446,5.494000,-16.320208
0.013386,8.134991,-11.429479
0.765791,-9.621583,-4.122179
0.215478,8.887820,14.214408
0.088227,-2.347659,-17.897121
-0.883884,5.543359,19.356890
-0.323078,8.931918,8.073511
-0.071229,-8.401734,-11.159644
-0.208829,9.506649,-2.167389
-0.931929,-8.531450,2.325262
4.036652,9.778877,1.537976
-0.126169,10.009028,-0.600914
-0.017387,-9.283855,-5.323815
-0.208579,0.128269,21.719600
1.685990,-4.886582,17.429512
-1.550485,-9.678754,1.303062
0.200264,10.549549,-12.777936
-0.005888,-9.526398,6.380119
1.317009,-11.206600,-2.527481
-0.836989,-2.909311,18.284473
-0.298112,7.080086,15.804270
-0.466023,1.569935,-20.244480
0.799718,-6.065417,-16.509240
1.102696,-5.424747,-18.451080
0.281369,-5.799420,17.549330
0.637203,9.630186,9.060987
0.534231,-9.764019,-2.400743
1.023537,3.060662,-18.903742
-1.418722,6.550946,10.566276
1.580951,3.583230,-18.964125
-0.326664,-9.760721,4.999888
0.506218,10.055850,0.578068
-1.507925,-5.797346,-21.465824
-0.610089,-8.961186,-12.805487
-1.077415,-11.044678,3.128798
-0.105442,4.761761,16.537002
-0.315350,-10.167474,3.473126
0.536102,8.287162,4.183305
0.427012,-5.518972,28.983268
0.533373,11.310733,-6.705736
0.815901,-8.010413,-4.249691
0.293210,-7.218080,8.734391
-0.171515,-2.458596,15.603964
-1.414768,5.077765,-11.704125
-0.149125,-9.868695,0.482004
0.112578,9.391491,-6.712741
-0.342633,-9.090843,14.241404
0.483917,9.272658,8.764488
0.762569,-8.670024,4.647741
0.662631,4.223870,-16.006113
-0.057579,5.785192,16.388347
-0.308664,5.141995,-17.046967
-0.952716,-3.709734,19.039914
-3.053670,-10.056781,10.251008
-0.108863,9.825161,-2.866047
-0.657936,0.940413,-20.784510
0.061584,9.600010,-5.489744
-0.080623,-9.043078,8.812470
0.020318,7.946840,-12.256077
-0.119354,-8.799639,1.502373
-1.019514,1.631506,21.597159
-0.570653,8.136352,10.674927
-0.207328,-6.446127,13.060308
-0.602438,4.472265,-13.634418
-1.669177,-9.373222,-6.358770
-2.261737,1.444852,21.710984
-0.137674,-0.898404,19.168890
0.169442,9.983827,-3.903402
0.025345,-2.483527,-19.333614
0.321110,8.752420,-10.363542
-0.601165,1.178536,16.216219
1.491244,4.989610,-22.030727
-0.020133,7.405110,13.446931
-0.631919,9.725389,5.315132
-2.061937,12.190871,2.520372
-0.503839,-4.594911,18.510051
1.706871,11.712722,-10.333052
-1.125963,-9.361855,3.013794
-5.102430,-11.348535,-4.535756
-1.544039,-9.409300,3.745449
-2.166981,1.180657,-17.858952
0.691487,8.340497,-4.423268
-0.020481,-6.767963,-14.727759
0.443831,2.620557,19.009004
2.774371,-1.537424,-24.720156
-0.423968,-11.809599,-0.156425
2.251413,-5.827624,-12.896036
0.293106,4.772481,18.290721
1.156893,3.550492,17.179115
-1.208854,-3.709705,20.816398
-1.339598,-5.047919,15.403208
-1.055229,3.731846,22.622343
-0.230385,-9.302259,9.469621
-2.266802,-3.929935,-17.757855
1.010812,6.212706,-15.027280
-1.822078,5.580640,-10.965758
0.411945,-1.196269,19.470784
0.502129,-7.492558,20.013747
-0.010822,8.432353,10.788524
-0.258658,8.871557,-3.690884
1.719444,8.992122,-2.231240
-0.213169,-1.545993,22.229892
1.096040,-9.195174,9.141228
-0.023480,-10.043183,1.367159
-0.357960,-10.362001,8.190648
0.396920,6.856554,-13.394434
0.101808,-5.996869,-18.170546
2.055554,1.444680,-20.159858
1.191879,10.975310,1.254734
-1.220403,-13.737034,-1.227458
-1.619587,4.370475,-12.004977
-0.082211,5.456464,-15.553950
-1.285955,-6.960485,13.279505
-0.064321,-4.586014,-17.388499
-0.123167,-1.140244,-19.381410
-0.126241,2.334464,-21.306366
0.795578,0.963794,-22.259685
0.911041,-5.369150,27.796722
0.206579,-8.679447,-0.950445
1.880202,-5.139427,12.199573
-0.255733,9.514465,5.905969
0.366487,8.511429,-13.648566
0.686883,2.846437,-18.033960
0.113139,-7.809164,-12.501832
0.609819,10.573979,1.008325
2.891263,-4.333005,-22.479397
0.721807,-8.532520,-4.231666
1.337467,9.221731,-8.582350
0.036186,2.371775,19.497549
-0.516318,3.867021,16.964875
1.991612,-8.891074,1.759089
0.354238,-10.244197,-7.287888
1.318567,0.994056,16.829464
0.025688,-11.537534,1.829598
-0.880317,-1.515711,17.687886
0.152421,-2.230549,15.760631
0.518194,-3.154479,-15.749393
-0.626903,9.442091,-8.340136
0.002399,9.261609,7.469923
-0.915956,11.379091,4.736111
0.003047,7.080144,-15.847386
0.870086,-10.810499,-2.710265
-1.482567,6.767878,10.020656
-1.229281,-10.721732,2.580142
2.407533,-12.353132,-0.592129
0.379093,5.707259,-10.778753
-0.706341,-10.203289,-9.993608
-0.923668,-2.287653,-24.045733
0.483572,-10.356985,12.710579
1.004259,9.592279,-12.526202
-0.601219,10.795663,-4.391536
0.326360,3.758470,16.862712
0.880251,0.018552,-17.187385
1.878873,9.409515,-13.158482
-0.613477,7.754458,6.611834
1.011119,0.541495,25.626646
0.545005,11.249437,-4.479687
-3.616520,-9.548449,-13.065779
-0.144844,-5.799044,9.239883
0.249289,8.377190,-10.457082
-0.880552,10.319885,2.315779
0.061147,-1.615549,-19.848852
0.784869,0.394294,-19.642895
0.615518,9.028968,-10.272692
0.435077,8.565410,9.967938
1.462037,7.084357,12.196895
0.007477,-10.488471,2.576625
0.175288,-8.109386,-8.019030
-0.377375,-8.479405,12.202502
-0.937949,-7.943250,6.914249
0.033299,4.979878,17.269297
-0.009440,3.987297,-16.338448
0.183127,-1.896693,-19.540824
0.803266,9.779547,-4.856624
-0.162263,7.630673,12.695472
-1.131501,7.212934,18.151139
-0.616075,5.954555,20.912100
1.825079,-5.830491,16.095705
0.292740,4.389971,-14.699097
-0.698845,-4.927459,-13.211618
-0.464020,-5.257496,-18.242595
-2.529385,-8.228461,-2.645661
0.716590,-9.588689,8.550664
1.617103,-2.683513,15.213551
0.421025,-0.604306,-18.036467
-0.228815,8.055192,-10.573140
0.065573,6.696408,13.710811
1.286151,9.044150,4.335509
1.955772,10.453475,8.694257
1.041050,3.154936,19.315583
0.267886,-7.756622,11.021619
-0.959386,-3.214052,18.833306
-0.804144,5.392744,-16.028909
1.178085,-6.029331,16.570677
-0.963980,-2.850367,22.161503
0.397290,8.145253,10.823575
0.365864,-1.774539,-16.963704
-0.125509,6.983458,0.431294
-0.361679,7.506118,-14.349781
0.050582,-2.846907,19.126732
2.690743,-3.823565,22.978758
-0.359704,-9.708365,3.437157
1.206543,7.724308,0.934925
-0.530620,-1.480691,-16.361409
-0.334525,-5.744927,-16.616988
-1.180139,8.965108,4.180540
0.129822,-9.922639,4.789094
0.882912,-9.593779,-8.106071
0.047445,2.070396,-19.475327
0.186034,3.766318,-18.077035
0.146033,8.580893,12.048323
0.026312,9.004995,-9.072658
0.088016,7.040195,15.442546
0.242507,-6.270323,-15.300124
-1.091681,-2.846957,-20.121713
-0.546758,7.366580,12.083010
-0.572315,-0.507134,-24.762670
-0.215757,-8.137081,11.835347
-0.915108,-9.071451,8.280971
0.878392,-0.273389,-19.322519
-0.279396,-8.863646,3.040017
-0.902611,6.692987,-8.975923
-0.978614,10.436920,-5.716667
0.129279,-6.566501,14.832905
0.022832,-4.029669,18.090875
0.699131,-3.995033,-20.869790
0.000533,-6.040093,16.814828
1.676831,-9.166051,-1.116522
0.134075,10.265418,1.677171
0.999996,-7.067243,-13.350891
-2.565087,10.448146,-8.274174
0.434406,-5.886343,22.376839
-1.370506,10.801547,-11.049639
-0.767208,-12.014592,-9.660778
1.827778,-9.506145,-1.287426
0.431670,0.446695,-20.526422
-1.335485,10.091293,-2.192392
-1.957783,-6.985576,7.417865
-0.175627,4.763900,15.640351
-0.625729,-3.434817,-18.686839
0.398642,-10.575519,-6.553427
0.112834,-4.544210,-12.174339
-0.733767,-9.167428,4.125122
-1.541424,4.373064,19.611843
-1.033047,-12.267580,-4.719805
0.309722,3.140140,-20.049650
0.670340,-9.942555,2.859318
3.393445,2.980398,19.579952
0.591826,5.116524,16.599464
-0.590750,-9.970222,10.355505
0.119653,-8.169628,-18.619970
-0.101445,2.407731,19.695527
-1.277039,-7.565238,17.734685
0.847932,8.293097,-11.870198
-0.405279,4.536696,17.262513
-0.051698,1.887372,-19.580285
0.259292,-6.482912,15.177405
-0.318367,-4.032973,-16.352655
0.070015,7.692988,12.586148
0.110359,-0.182658,19.886180
-0.421363,1.836418,-17.814571
-0.358477,-1.134040,18.678706
1.392092,1.249556,-18.816720
-0.863928,-4.924800,-16.904824
-0.015061,-2.279761,-18.118650
0.203433,-3.910476,-18.235049
1.074138,10.922502,-4.093753
-0.058116,-3.838142,-17.409241
-0.681449,-5.430765,-14.772765
0.234667,-7.670832,-13.507334
-0.082710,10.003091,-1.698310
-0.026124,8.431469,10.289667
-0.106320,-6.350805,15.645367
-0.312313,-7.445949,-9.432600
0.265519,9.677210,7.419160
-0.030023,3.680228,20.869646
-1.445233,2.120780,17.839428
-2.776417,10.328084,17.731953
1.673664,8.567482,6.137782
-0.068127,8.599475,10.938888
0.332248,-8.956131,-6.688623
-0.087974,-8.679838,-10.831388
0.227721,5.904690,12.889459
-0.567614,9.084057,8.950759
-0.645439,-10.089540,1.297469
-0.390085,-8.438000,2.926578
0.662885,10.209505,-0.735620
0.042649,10.571999,-5.493746
-0.045889,-9.701030,-1.355091
-0.220059,9.647479,1.731235
2.928816,3.492718,-17.633484
0.031655,7.343463,-10.521748
-0.004820,-9.332857,-7.352707
0.602761,8.274469,-4.997131
4.540218,-9.469434,11.809673
-0.797612,5.793699,14.958178
-2.691883,3.198487,25.245832
-0.104590,-8.213266,11.704823
1.454619,-0.216583,-19.163791
0.368078,-8.833710,13.403906
0.620125,-3.291848,-24.241702
0.078637,4.640936,-17.848331
-0.264275,-3.924297,16.630233
-0.203542,-1.542166,-19.331312
-0.544587,-2.844110,20.408042
0.205950,-7.359538,13.346700
-0.142913,6.373653,17.555940
-0.593098,-6.231200,-19.275888
0.703278,-9.050971,14.584866
1.692301,11.111662,-6.412222
-0.942997,6.229939,-16.170613
-0.168238,-8.448876,-8.688410
-0.259228,3.348945,20.658580
0.053399,-4.278856,-17.959773
0.448452,-8.184903,11.080060
-4.258736,2.762326,18.710678
0.491560,6.975944,-15.142544
-0.028798,-9.299716,7.395855
1.657703,8.078488,-17.722365
0.280214,8.396375,-13.213836
0.311920,0.740714,18.164107
0.399569,-1.757426,-18.481087
-0.087980,-5.729440,17.424312
0.149440,3.299407,18.862526
1.216039,3.682158,18.975993
-0.577614,5.923630,-14.241080
1.186898,-8.925395,-8.133386
0.763188,8.910569,-17.111042
0.575309,-8.060640,9.324843
-2.020041,-1.999035,20.935590
0.130848,7.854589,11.685423
-2.001808,7.534508,10.841811
0.108910,-0.159184,-15.978379
-1.141457,4.592503,16.664886
0.132118,-9.527208,2.852561
0.451914,-8.718977,-7.135035
0.433969,9.504608,5.559107
1.775475,5.428795,2.380414
0.568625,-8.322038,-15.434958
0.098708,-1.666190,20.018972
-2.051742,-6.593043,-11.413608
2.377193,4.704274,-13.717597
-0.254570,2.039574,-22.796420
0.520529,-9.905267,5.408641
-0.193038,-9.594377,9.121738
2.024418,8.798657,9.772619
-0.505198,5.383415,-15.706708
0.291706,6.482709,14.560258
0.566755,-2.218737,17.639167
1.408949,-2.607540,23.112267
1.690728,9.252311,6.389533
-0.103914,-2.443235,19.785258
-0.884985,9.464157,-6.678788
-1.383507,6.759299,11.207412
1.246832,-9.663795,-3.137459
0.999974,-10.591187,-1.758177
0.229494,-8.692655,-2.953827
-0.212641,-5.743610,-19.450414
-0.852230,5.276450,14.426712
-0.618964,-7.047717,1.300916
0.072081,5.023966,15.267886
0.596593,-9.854866,1.567547
-1.161453,2.830409,-18.818347
0.674731,-1.677249,20.532592
-0.031387,-7.866420,14.034579
-0.045896,0.623086,13.882407
-0.437138,-1.519852,25.418359
0.369987,-4.840720,-18.420400
-0.003328,9.959829,1.665410
1.154503,5.087105,18.547361
-0.916535,11.846668,2.605837
0.384435,9.434718,4.748480
-3.645880,-9.348797,-5.270882
0.294205,2.373230,20.294344
-0.245405,-2.245688,19.417439
1.227356,-11.124238,0.562850
0.406435,4.788981,-17.116036
-0.097154,6.995187,-19.273036
-0.911060,0.450698,21.988128
-1.007045,6.304973,-18.658086
0.916511,-4.116438,-19.273760
-0.095793,7.239260,-13.938837
0.041181,-2.722587,-16.915545
-0.464297,0.927662,-19.699269
-0.086357,9.617140,9.072312
0.030577,-9.199689,3.293539
-1.203323,7.860218,-11.884290
1.703011,-0.364268,-16.520931
0.330981,-7.308508,16.590114
0.123069,1.599439,15.613837
1.339363,-11.285811,2.247845
-0.318989,9.828780,7.702482
1.148530,-0.908466,19.986084
-0.830815,-11.137522,-1.534055
-0.520255,-8.014937,7.743654
0.076476,-0.838970,-18.531683
-0.516417,-5.710212,-13.073958
-0.092559,6.771580,14.573104
-2.197786,-12.068851,10.780210
1.325652,8.999252,-6.998183
-0.168537,-0.093334,18.879557
-0.551555,4.719164,-17.591658
0.028793,4.482068,18.234682
-0.194165,5.567439,-13.387387
-0.367920,-8.184806,-9.878100
0.732409,-8.696105,5.246427
0.032734,-9.997976,2.282397
-0.095300,6.445752,16.451293
-0.074896,-3.786671,-18.236035
0.461691,-1.113806,19.774474
-0.044788,-12.037520,11.669179
0.407727,2.172208,23.591922
-0.164030,8.287519,-11.649049
-2.092643,8.765132,1.331611
-0.436852,0.081563,-19.433572
-1.382421,-2.942598,18.920793
0.168618,9.267375,-14.951552
0.183330,3.538876,14.951126
-0.472749,6.998348,12.615983
0.207409,8.856280,9.526560
2.755014,9.868904,4.341184
0.317590,9.475199,-15.049591
-0.753639,0.380278,-19.836641
-0.121903,-6.896091,-7.170625
-0.516847,5.315314,16.731386
0.047262,3.864254,18.294905
-0.395340,-2.083730,-18.925190
0.620996,-5.850524,-14.194445
-2.169491,-1.054407,20.607729
0.061458,0.113848,-20.251957
0.104603,9.901161,-0.825651
-0.086954,-5.955727,-17.096857
0.821515,6.400535,8.505279
-0.220884,-9.135811,-3.700365
-1.422395,8.990269,2.242077
-0.317209,-7.794655,-14.820630
-1.832518,2.083292,-18.984805
-2.998951,9.135328,9.215165
1.457697,8.179996,-1.212232
-0.229267,-7.977671,7.055349
-0.418635,6.560045,-14.095143
0.551486,3.919014,16.033661
0.745086,-7.819626,12.540871
0.185960,6.983146,-18.948348
0.773101,3.580641,19.810942
0.656039,-8.057696,13.457866
-0.007442,9.891034,4.142481
-0.974388,8.761266,-8.457614
-0.132479,-9.797791,3.046853
-0.031000,7.341275,-13.582104
-0.205831,-3.002240,16.394224
-1.542098,9.518190,-1.623006
0.329580,-9.525433,-5.932636
-1.371913,2.767536,-15.864480
0.803545,-2.030090,-21.470737
-0.190524,0.319193,-18.930842
-2.022647,-11.051959,-3.964270
0.215855,-10.014388,7.445707
-0.242965,5.792136,-15.050537
-0.160522,-8.869771,-9.189632
0.353047,-8.221653,-11.265826
0.057119,-2.531891,-17.590909
0.496885,-10.002839,3.474747
-4.099753,-0.748958,-14.777815
-2.014719,-8.684515,-1.969984
-0.473592,1.091776,-18.537354
2.900411,-10.495324,5.595052
-0.132411,5.269895,16.561346
0.146114,-4.834895,16.317694
-0.301878,9.497721,7.153781
2.007515,7.777457,7.020867
-1.023283,8.214991,9.691065
-2.518471,-4.120729,-19.063283
-1.543646,-0.939943,18.164863
-0.047847,9.054682,7.677175
-0.117034,3.113636,20.374454
0.264347,-8.479678,-12.040415
-1.209927,-9.754604,-6.182052
0.187449,-8.022406,-11.624459
-1.918676,0.215825,-15.184286
0.275517,-6.448511,14.855361
-1.927807,-12.419890,-1.798781
2.166242,-9.474550,-8.090900
-0.832000,0.761972,19.928131
-2.853427,-9.255149,7.480592
-0.825058,-4.849791,16.239934
-0.882272,-0.085904,20.744465
0.238100,-8.592421,7.513992
-0.139220,2.400404,18.915581
-1.242983,3.425896,-19.412618
-0.326153,8.843620,7.792156
-1.972615,1.926470,18.394505
-1.417146,-3.134285,16.991506
-0.262546,3.789581,-17.692626
3.527800,7.707452,-21.784347
2.643390,-9.020754,5.299286
-0.856685,2.664722,13.694056
-0.014964,8.804623,-9.574785
1.527470,-2.605131,-19.192688
-0.095189,-13.976663,5.630853
-1.185972,1.319906,22.180271
1.743842,1.686157,19.651219
-0.345966,10.286303,-9.128708
1.382864,6.296617,13.596289
-0.587268,-2.441245,-20.611675
-1.118758,-10.387753,-9.129914
2.302486,9.984220,4.948372
0.949297,6.026565,17.518897
-1.666770,-0.412103,-19.399878
0.916701,-0.397227,20.167675
-0.098699,-9.051302,3.398996
-0.430551,-7.955024,-6.609960
0.820575,11.279098,0.352033
0.541738,-9.512846,14.074305
-0.362852,-1.105436,20.313457
-0.254377,6.594555,18.949652
2.549325,11.175968,-20.879912
-0.869879,-5.324257,-18.144084
-0.817441,-0.378828,21.723564
0.050738,-9.216095,8.460523
3.075282,-4.548786,20.774133
2.333054,8.669690,15.161388
-0.476401,8.890218,0.239151
0.211798,0.458762,22.512754
0.586072,7.322388,13.902096
-0.511294,5.848365,20.422498
0.696523,-9.246709,7.055706
-0.001222,6.770284,1.287234
-0.248863,4.861706,-16.123757
0.318404,-0.572282,-22.479363
-0.157706,8.360265,13.005550
0.100093,8.944096,8.590870
-0.561793,6.465152,-12.404629
-0.043794,-8.567786,-10.367107
0.126996,-6.395550,15.082334
0.252078,9.480254,-2.644924
-0.081587,8.569304,-2.789766
-0.165134,8.449069,-9.963121
1.753983,5.066091,16.922280
0.512357,8.700402,-7.342612
-0.419068,9.109392,5.110303
0.594779,-7.840030,-15.767278
0.809692,10.206388,-5.395477
1.028764,6.039865,22.636071
-0.235083,-11.030241,-11.167759
-0.309690,-4.006639,16.014534
1.941379,-6.835444,-13.633734
-0.456753,-5.655074,17.764820
-0.903186,7.830051,-5.346750
0.800185,1.805139,-20.570662
-1.616065,-8.314300,8.302001
0.022404,-10.338923,-6.477486
0.430716,9.032670,-11.463318
0.435836,-5.841882,18.224405
0.087637,-9.795491,4.869032
0.798348,7.070970,11.374531
0.698610,10.734864,5.691307
-3.792784,0.388795,21.508498
-0.512201,5.288920,-17.706274
0.915772,-9.700455,6.042704
0.005697,-7.034746,14.408608
2.886663,3.757425,-17.434606
2.584866,3.537319,20.251022
0.014640,9.248949,-7.959282
-2.292111,10.252299,-5.211593
-0.772627,-4.533598,-18.510586
0.474729,4.094413,-17.562132
0.353914,-4.144014,-17.863988
-1.628089,-11.017648,-3.284916
-1.315697,-6.292806,-18.365933
-0.123351,-9.795296,-3.604778
-0.664320,7.637803,-10.440199
-1.803493,6.412119,-13.413827
-0.040953,-8.784390,-6.251951
1.684332,-8.632147,12.768094
-1.441625,-7.836994,-11.959607
0.463830,-6.001044,-16.980805
-0.293773,-2.425242,-19.112668
0.155496,-7.318369,-14.588932
-0.440669,12.178319,-7.478909
0.047268,1.984709,19.571733
-0.314035,-9.843863,1.510607
-0.086887,-5.877546,17.107865
0.081573,-7.215669,-12.843780
0.070502,3.878069,-20.220408
0.567538,3.815084,19.343773
0.169097,-9.524471,6.671061
-1.884372,-7.345579,-12.171672
-0.110602,0.561872,19.890210
-0.669620,5.388259,17.363376
-0.117735,3.578595,-18.689582
-0.334994,7.440938,14.204927
0.491994,8.489523,9.027920
0.374418,-0.899457,13.840311
-0.462894,-8.827326,7.897624
-0.798648,-9.701202,-9.935193
-0.718364,-5.713251,8.135623
-0.143128,-9.036688,7.364505
-0.267940,-9.102292,11.634283
0.528427,6.283633,15.522755
0.064333,7.579315,11.255113
0.074154,2.512027,16.081828
-0.033119,-4.333050,18.341396
3.336649,-12.542657,1.383614
-0.563296,-10.688022,-4.425957
0.177188,-10.936483,0.193414
0.186162,5.357554,-17.368676
-1.114070,-11.234833,0.722024
0.298850,-9.007985,-0.681014
0.285399,-10.217417,5.963708
-0.714590,-9.966042,-2.479273
-0.840513,-3.947703,-17.703416
-0.297463,-7.449823,15.933937
0.184945,-8.826607,9.268727
-0.118853,3.079077,-19.260581
-0.323024,10.205141,-3.765798
-1.654248,-8.132875,-0.270077
0.505074,-1.139644,-17.428558
-0.245182,2.202472,-19.994127
0.087719,-9.960010,-3.948577
-0.298983,2.175676,-19.703593
2.141378,-0.765799,-22.837253
0.063222,-2.174578,-19.480728
-0.100872,-8.914814,0.777164
0.158765,8.314764,8.246498
0.128699,8.020466,15.072972
1.505605,4.612642,11.609192
0.742836,-2.301580,-19.569614
0.574285,9.111216,4.588618
3.330780,-9.945527,-1.086321
0.281465,3.881357,-17.365562
-0.080824,-5.818007,10.281603
-0.599181,-3.047953,-18.376808
-0.465753,-2.348374,18.335461
-0.433874,-9.994184,-4.378293
-0.034704,-5.144683,18.063368
-2.127911,1.836228,21.297413
0.370494,6.032934,18.231133
0.229075,0.878550,-19.503532
2.586412,-6.711975,19.337278
-3.136019,-0.589217,-19.428743
-3.394603,-11.495784,-4.381866
-0.248517,2.442570,20.920023
-2.889897,-4.351278,-17.326344
0.476357,9.461369,8.742430
-0.088872,-8.514559,-9.438605
-0.390397,8.908508,6.582983
1.204332,11.095672,-6.934170
0.460958,7.904209,-14.860731
-1.608705,-0.504426,20.812788
0.145965,0.554798,20.036200
0.167171,-9.697489,-3.273740
1.256947,-0.462382,-18.615808
0.785770,3.668381,14.012778
3.605411,3.625972,16.306544
0.678541,2.788441,-21.359084
2.542150,0.419185,17.408910
-0.802681,-1.752425,20.405257
-0.083840,-5.451120,-17.363328
1.506869,12.323468,0.913681
0.431635,0.584023,-21.130845
0.278700,3.500605,-11.047924
0.249464,-1.185957,19.750879
-0.963470,-10.484097,-2.449376
-0.902077,9.377346,-3.700532
-0.136211,-7.638056,13.133740
0.007326,14.657237,1.915463
-0.205928,8.616617,9.936001
0.188896,-10.379273,-6.574409
0.811130,-8.408894,14.072342
-1.359792,-7.991449,-6.791917
-0.527277,0.893954,-18.932243
-0.020400,-9.110063,-8.333631
0.168526,8.589407,4.575530
-0.008091,8.410984,10.820625
-0.719987,-3.416717,17.093910
-0.330073,1.980994,-21.447898
-0.355793,-2.764102,21.049376
-0.033234,-8.875592,-9.078028
0.641034,-9.026128,-5.468648
-1.202420,-7.735319,-8.681891
0.467744,8.497005,-10.518407
1.711138,-4.017401,15.878120
0.039072,6.284903,16.060781
0.339630,3.929761,-16.073532
0.868364,-1.428432,20.212090
1.238858,-10.758887,-3.841996
-0.354206,8.398286,11.877027
1.915020,-8.410116,21.539437
1.259783,-9.969836,6.437043
